CODIGO OFICINA;DENOMINACION OFICINA;CODIGO CECO;CODIGO OFICINA DIRECTA;CODIGO OFICINA DELEGADA;CODIGO DT;DENOMINACION DT;CODIGO DGT;DENOMINACION DGT;CODIGO SUBCENTRAL;DENOMINACION SUBCENTRAL;CLAVE DE PRODUCCION;CODIGO TIPO OFICINA;DENOMINACION TIPO DE OFICINA;CODIGO TIPO VIA;DENOMINACION TIPO VIA;DENOMINACION VIA;NUMERO VIA;COMPLEMENTO DENOMINACION VIA;CODIGO POSTAL;CODIGO PROVINCIA;DENOMINACION PROVINCIA;CODIGO LOCALIDAD;DENOMINACION LOCALIDAD;TELEFONOS OFICINA1;TELEFONOS OFICINA2;TELEFONOS OFICINA3;FAX OFICINA;EMAIL OFICINA;HORARIO_NORMAL_W;HORARIO_NORMAL_V;IND_HORARIO_NORMAL_S;HORARIO_NORMAL_S;HORARIO_VERANO_W;HORARIO_VERANO_V;IND_HORARIO_VERANO_S;HORARIO_VERANO_S;PERIODO_VERANO_S_N;PERIODO_INICIO_VERANO;PERIODO_FIN_VERANO;HORARIO_OBSERVACIONES;HORARIO_OBSERVACIONES_VERANO;CODIGO DEL RESPONSABLE;NOMBRE DEL RESPONSABLE;NUUMA RESPONSABLE;PERFIL RESPONSABLE;EMAIL RESPONSABLE;CODIGO DEL RESPONSABLE2;NOMBRE DEL RESPONSABLE2;NUUMA RESPONSABLE2;PERFIL RESPONSABLE2;EMAIL RESPONSABLE2;NOMBRE_MIEMBRO1;NUUMA_MIEMBRO1;PERFIL_MIEMBRO1;EMAIL_MIEMBRO1;NOMBRE_MIEMBRO2;NUUMA_MIEMBRO2;PERFIL_MIEMBRO2;EMAIL_MIEMBRO2;NOMBRE_MIEMBRO3;NUUMA_MIEMBRO3;PERFIL_MIEMBRO3;EMAIL_MIEMBRO3;NOMBRE_MIEMBRO4;NUUMA_MIEMBRO4;PERFIL_MIEMBRO4;EMAIL_MIEMBRO4;NOMBRE_MIEMBRO5;NUUMA_MIEMBRO5;PERFIL_MIEMBRO5;EMAIL_MIEMBRO5
O4690;VALENCIA - CL.SAGUNTO;4690;4690;;46;VALENCIA - ALBACETE;05;ESTE;46;VALENCIA - ALBACETE;;OFICINAS TRADICIONALES;DIRECTA;;;SAGUNTO;0113;;46009;46;VALENCIA/VALÈNCIA;46009;VALENCIA;963455086;;;;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;274;VICENTE PEDROS ANDRES;VPEDRO;Director;vpedros@mapfre.com;;;;Director2;;SALVADOR GARCIA ALCAÑIZ;SGARCI9;ASESOR/A COMERCIAL;sgarci9@mapfre.com;ANTONIO FRANCISCO PASCUAL IBAÑEZ;AFPASC;ASESOR/A COMERCIAL;afpasc@mapfre.com;JUAN VICENTE LIMORTE MARTINEZ;JLIMOR;ASESOR/A COMERCIAL;jlimor2@mapfre.com;SALVADOR TAMARIT ANAYA;STAMARI;ASESOR/A DE CLIENTES;STAMARI@mapfre.com;MANUELA FERNANDEZ SANTIAGO;MANOFER;ASESOR/A DE CLIENTES;manofer@mapfre.com
O4709;VALLADOLID - GENERAL RUIZ;4709;4709;;47;VALLADOLID-BURGOS-PALENCIA;07;CENTRO;47;VALLADOLID-BURGOS-PALENCIA;;OFICINAS TRADICIONALES;DIRECTA;;;GENERAL RUIZ;0002;;47004;47;VALLADOLID;47004;VALLADOLID;983219320;;;983219325;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;222;JOSE MARIA REDONDO CIFUENTES;JMREDO;Director;jmredo@mapfre.com;;;;Director2;;JOSE LUIS RODRIGUEZ BERNAL;RODRIJL;ASESOR/A COMERCIAL;rodrijl@mapfre.com;CRISTINA TORIBIO LAZARO;CTORIBI;ASESOR/A COMERCIAL;ctoribi@mapfre.com;JESUS ALFONSO HERGUEDAS SACRISTAN;AHERGUE;ASESOR/A COMERCIAL;ahergue@mapfre.com;MONICA VALLEJO REDONDO;MVALLEJ;ASESOR/A DE CLIENTES;mvallej@mapfre.com;ROGELIO CARMELO HERRERO GOROSTIAGA;RCHERRE;ASESOR/A DE CLIENTES;RCHERRE@mapfre.com
O4715;VALLADOLID - PIO RIO HORTEGA;4715;4715;;47;VALLADOLID-BURGOS-PALENCIA;07;CENTRO;47;VALLADOLID-BURGOS-PALENCIA;;OFICINAS TRADICIONALES;DIRECTA;;;PIO DEL RIO HORTEGA;0006;;47014;47;VALLADOLID;47014;VALLADOLID;983362370;;;983362375;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;25906;ANGEL ECHEVARRIA VIÑUELA;AECHEV;Director;aechev2@mapfre.com;;;;Director2;;ANGEL VEGA HERNANDEZ;AVEGA;ASESOR/A COMERCIAL;avega2@mapfre.com;AGUSTINA FRONTAURA SECO;AFRONT;ASESOR/A COMERCIAL;afront2@mapfre.com;FERNANDO VARELA COLLAZOS;FERNVAL;ASESOR/A COMERCIAL;FERNVAL@mapfre.com;ISABEL VALLINAS PUERTAS;VALLIN1;ASESOR/A DE CLIENTES;VALLIN1@mapfre.com;ALBERTO ZAPATERO GONZALEZ;AZAPATE;ASESOR/A DE CLIENTES;azapate@mapfre.com
O4775;VALLADOLID - PARQUE ALAMEDA;4775;4775;;47;VALLADOLID-BURGOS-PALENCIA;07;CENTRO;47;VALLADOLID-BURGOS-PALENCIA;;OFICINAS TRADICIONALES;DIRECTA;;;ZAMORA;0037;;47008;47;VALLADOLID;47008;VALLADOLID;983427580;;;983427557;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;221;RAUL RECUERO MELCHOR;RRECUE;Director;rrecue@mapfre.com;;;;Director2;;JUAN CARLOS POWYS GOMEZ;JCPOWYS;ASESOR/A COMERCIAL;jcpowys@mapfre.com;ALBERTO GUERRA DOCE;AGUERR1;ASESOR/A COMERCIAL;aguerr12@mapfre.com;TOMAS YAGUE ASENSIO;TYAGUE;ASESOR/A COMERCIAL;tyague@mapfre.com;LUIS ANGEL BAÑOS GUTIERREZ;LBANOS;ASESOR/A COMERCIAL;lbanos@mapfre.com;TAMARA MARIA PEREZ FERNANDEZ;TAMARPE;ASESOR/A DE CLIENTES;tamarpe@mapfre.com
O4812;BILBAO;4812;4812;;48;PAIS VASCO;04;NORTE;48;PAIS VASCO;;OFICINAS TRADICIONALES;DIRECTA;;;IBAÑEZ DE BILBAO;0028;;48009;48;VIZCAYA/BIZKAIA;48009;BILBAO;944204002;;;944204065;gmaldon@mapfre.com;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;865;GERARDO MALDONADO RIVERO;GMALDON;Director;gmaldon@mapfre.com;;;;Director2;;JON URIEN BEDIA;JURIEN;ASESOR/A COMERCIAL;jurien@mapfre.com;ALBERTO LASTRA ARAS;ALASTRA;ASESOR/A COMERCIAL;alastra@mapfre.com;GORKA TELLETXEA BENGURIA;GTELLET;ASESOR/A COMERCIAL;gtellet@mapfre.com;MARIA YOLANDA DE DIEGO REGUERO;YDIEGO;ASESOR/A COMERCIAL;ydiego@mapfre.com;MARIO IGARZABAL HERRAN;MIGARZ;ASESOR/A COMERCIAL;migarz@mapfre.com
O4820;LAS ARENAS;4820;4820;;48;PAIS VASCO;04;NORTE;48;PAIS VASCO;;OFICINAS TRADICIONALES;DIRECTA;;;GOBELA;0001;;48930;48;VIZCAYA/BIZKAIA;48930;GETXO;944803650;944680365;;944649941;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;354;UNAI MORALES BADILLO;UMORALE;Director;umorale@mapfre.com;;;;Director2;;JOSE LUIS CUETOS LAFUENTE;JLCUETO;ASESOR/A COMERCIAL;jlcueto2@mapfre.com;FRANCISCO JAVIER RODRIGUEZ SANTOS;FJRODRI;ASESOR/A COMERCIAL;FJRODRI@mapfre.com;FERNANDO HUEDA ZUGAZAGA;FHUEDA;ASESOR/A COMERCIAL;fhueda@mapfre.com;MARIA BEGOÑA CARRETE LOPEZ;BCARRE;ASESOR/A DE CLIENTES;bcarre@mapfre.com;;;;
O4827;BARACALDO - LA FLORIDA;4827;4827;;48;PAIS VASCO;04;NORTE;48;PAIS VASCO;;OFICINAS TRADICIONALES;DIRECTA;;;LA FLORIDA;0001;;48901;48;VIZCAYA/BIZKAIA;48901;BARACALDO;944180410;;;944383805;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;25776;JULIAN CARLOS VARELA TURRADO;JVAREL1;Director;jvarel1@mapfre.com;;;;Director2;;GONZALO SANTAMARTA IZA;GOSANTA;ASESOR/A COMERCIAL;gosanta@mapfre.com;UNAI ZUGADI RODRIGO;ZUGADIR;ASESOR/A COMERCIAL;ZUGADIR@mapfre.com;JAVIER COTERON MOLINA;JCOTERO;ASESOR/A COMERCIAL;jcotero@mapfre.com;SABINA MIHAELA DINCA .;DSABINA;ASESOR/A DE CLIENTES;dsabina@mapfre.com;AINHOA MARCO DIAZ;AMARCOD;ASESOR/A DE CLIENTES;amarcod@mapfre.com
O4840;DURANGO;4840;4840;;48;PAIS VASCO;04;NORTE;48;PAIS VASCO;;OFICINAS TRADICIONALES;DIRECTA;;;SAN IGNACIO;0002;;48200;48;VIZCAYA/BIZKAIA;48200;DURANGO;946217740;946217741;;946819491;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;1093;ISKANDER URRENGOETXEA BATIZ;IURRENG;Director;iurreng@mapfre.com;;;;Director2;;AINHOA MARTIN URZURIAGA;MUAINHO;ASESOR/A COMERCIAL;MUAINHO@mapfre.com;MARIA JOSE FERRER MARTINEZ;FERREMJ;ASESOR/A COMERCIAL;ferremj@mapfre.com;MIKEL ITURROSPE GABILONDO;MITURR;ASESOR/A COMERCIAL;miturr@mapfre.com;GORKA FERNANDEZ GARCIA;GORFERN;ASESOR/A COMERCIAL;GORFERN@mapfre.com;MARIA JESUS BULLON DIEZ;MJBULL;ASESOR/A DE CLIENTES;mjbull2@mapfre.com
O4898;BASAURI;4898;4898;;48;PAIS VASCO;04;NORTE;48;PAIS VASCO;;OFICINAS TRADICIONALES;DIRECTA;;;KAREAGA GOICOA;0030;;48970;48;VIZCAYA/BIZKAIA;48970;BASAURI;944409500;944409501;;944263995;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;57674;KOLDOBIKA PECIÑA RUIZ DE GORDEJUELA;KPECINA;Director;KPECINA@mapfre.com;;;;Director2;;MARIA URIARTE LEGARDA;MAURIAR;ASESOR/A COMERCIAL;MAURIAR@mapfre.com;NURIA SEDANO PEREZ;NSEDANO;ASESOR/A COMERCIAL;NSEDANO@mapfre.com;ANDONI MIELGO PORTELA;ANDONIM;ASESOR/A COMERCIAL;andonim@mapfre.com;MARIA JESUS MOURIÑO LOPEZ;MMARIAJ;ASESOR/A DE CLIENTES;mmariaj@mapfre.com;;;;
O4910;ZAMORA;4910;4910;;24;LEON-ZAMORA-SALAMANCA;07;CENTRO;24;LEON-ZAMORA-SALAMANCA;;OFICINAS TRADICIONALES;DIRECTA;;;DE LA MARINA ESPAÑOLA;0002;;49016;49;ZAMORA;49016;ZAMORA;980557850;;;980510867;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;25910;JOSE IGNACIO ANDRES GINES;JIANDRE;Director;jiandre@mapfre.com;;;;Director2;;CARLOS GUSTAVO SIERRA GONZALEZ;GSIERRA;ASESOR/A COMERCIAL;gsierra@mapfre.com;ANGEL DAVID CARBAJAL SANCHEZ;DCARBAS;ASESOR/A COMERCIAL;dcarbas@mapfre.com;JONATAN CANONICO CASTRO;JCANONI;ASESOR/A COMERCIAL;JCANONI@mapfre.com;MARIA ANDRES ALIJA;MANDR1;ASESOR/A DE CLIENTES;mandr1@mapfre.com;MARLEENTJE DE LA FUENTE DIEZ;MFUENT1;ASESOR/A DE CLIENTES;mfuent12@mapfre.com
O4936;BENAVENTE;4936;4936;;24;LEON-ZAMORA-SALAMANCA;07;CENTRO;24;LEON-ZAMORA-SALAMANCA;;OFICINAS TRADICIONALES;DIRECTA;;;AVD. DEL FERIAL;50;;49600;49;ZAMORA;49600;BENAVENTE;980634449;980634563;;980636619;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;650;CARLOS EGIDO RODRIGUEZ;CEGIDO;Director;cegido2@mapfre.com;;;;Director2;;JUAN LUIS SANCHEZ SANCHEZ;JLSANC1;ASESOR/A COMERCIAL;jlsanc1@mapfre.com;SAMUEL CARBAYO PRIETO;SCARBAY;ASESOR/A COMERCIAL;scarbay@mapfre.com;CARLOS GUSTAVO SIERRA GONZALEZ;GSIERRA;ASESOR/A COMERCIAL;gsierra@mapfre.com;MARIA TERESA GUERRA GARCIA;GGMTERE;ASESOR/A DE CLIENTES;ggmtere@mapfre.com;;;;
O5003;ZARAGOZA - AVD.ALCALDE CABALLERO;5003;5003;;50;ARAGON;04;NORTE;50;ARAGON;;OFICINAS TRADICIONALES;DIRECTA;;;LUIS PINILLA SOLIVERES;10;;50015;50;ZARAGOZA;50015;ZARAGOZA;976528393;;;976515771;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;1041;BEATRIZ VERA PEREZ;BVERAPE;Director;bverape@mapfre.com;;;;Director2;;JOSE JAVIER ABAD VIÑAS;JABADVI;ASESOR/A COMERCIAL;jabadvi@mapfre.com;RICARDO ARANDA MEDINA;RARAND;ASESOR/A COMERCIAL;RARAND@mapfre.com;TERESA MARTINEZ BONA;TMARTIN;ASESOR/A COMERCIAL;tmartin2@mapfre.com;MARIA ISABEL ESTOPIÑAN RIVERA;IESTOPI;ASESOR/A DE CLIENTES;iestopi@mapfre.com;ANA MARIA MARTINEZ MERIDA;MARANAM;ASESOR/A DE CLIENTES;MARANAM@mapfre.com
O5004;ZARAGOZA - DELICIAS;5004;5004;;50;ARAGON;04;NORTE;50;ARAGON;;OFICINAS TRADICIONALES;DIRECTA;;;VIA HISPANIDAD;0110;;50010;50;ZARAGOZA;50010;ZARAGOZA;976759304;976330806;;976530921;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;372;MARIA TERESA MELENDEZ HERNANDO;TMELEND;Director;tmelend@mapfre.com;;;;Director2;;TOMAS JAVIER SANZ FRANCO;TSANZ;ASESOR/A COMERCIAL;tsanz2@mapfre.com;ALEJANDRO ARAMBARRI MONZONCILLO;ARAMBAA;ASESOR/A COMERCIAL;arambaa@mapfre.com;JOSE RAMON ARTEAGA CASAJUS;JARTEAG;ASESOR/A COMERCIAL;jarteag@mapfre.com;RICARDO JOSE ALFONSO LOPEZ;RJALFO;ASESOR/A DE CLIENTES;rjalfo2@mapfre.com;NURIA LAGUNA MARTIN;NLAGUN;ASESOR/A DE CLIENTES;nlagun2@mapfre.com
O5010;ZARAGOZA - ROMAREDA;5010;5010;;50;ARAGON;04;NORTE;50;ARAGON;;OFICINAS TRADICIONALES;DIRECTA;;;EMPERADOR CARLOS;0009;EDIFICIO AUDIORAMA CENTRO;50009;50;ZARAGOZA;50009;ZARAGOZA;976723000;;;976723003;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;1018;JAVIER PEREZ MURILLO;PJAVIER;Director;pjavier@mapfre.com;;;;Director2;;GILBERTO BRAVO MARTINEZ;GBRAVO;ASESOR/A COMERCIAL;gbravo@mapfre.com;EVA MARIA HERNANDEZ TABUENCA;EHERNA;ASESOR/A COMERCIAL;EHERNA@mapfre.com;MARIA JOSE BORQUE VELLOSILLO;MJBORQ;ASESOR/A COMERCIAL;MJBORQ@mapfre.com;FRANCISCO JAVIER RUIZ CASTILLA;FJRUIZ;ASESOR/A COMERCIAL;fjruiz@mapfre.com;JULIAN ARTURO ALMERIA SANMIGUEL;JALMERI;ASESOR/A DE CLIENTES;jalmeri@mapfre.com
O5015;ZARAGOZA - LAS FUENTES;5015;5015;;50;ARAGON;04;NORTE;50;ARAGON;;OFICINAS TRADICIONALES;DIRECTA;;;SALVADOR MINGUIJON;0006;;50002;50;ZARAGOZA;50002;ZARAGOZA;976461620;;;;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;884;RAQUEL POLO MARTIN;RPOLOMA;Director;rpoloma@mapfre.com;;;;Director2;;GERARDO SAZ SEBASTIAN;GERASAZ;ASESOR/A COMERCIAL;gerasaz@mapfre.com;EVA CARMEN AGUIRRE ZARAGOZA;ECAGUI;ASESOR/A COMERCIAL;ecagui@mapfre.com;JOSE MARIA VILA FARRE;JMVILA1;ASESOR/A COMERCIAL;jmvila12@mapfre.com;MARIA BLANCA ESPINOSA ELIAS;MBESPIN;ASESOR/A DE CLIENTES;MBESPIN@mapfre.com;YOLANDA GALVEZ ALVAREZ;YGALVEZ;ASESOR/A DE CLIENTES;YGALVEZ@mapfre.com
O5118;SANT BOI;5118;5118;;43;CATALUÑA SUR;02;CATALUÑA-BALEARES;43;CATALUÑA SUR;;OFICINAS TRADICIONALES;DIRECTA;;;JAUME BALMES;78-80;;08830;08;BARCELONA;08830;SAN BOI DE LLOBREGAT;936540201;;;936303344;santboi.catal@mapfre.com;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;8775;FERNANDO MIRANDA ARRANZ;FMIRAN;Director;fmiran@mapfre.com;;;;Director2;;MARIA DOLORES BAQUEDANO LED;MDBAQU;ASESOR/A COMERCIAL;mdbaqu@mapfre.com;MARIA JESUS ROMERO TORRES;MJROME;ASESOR/A COMERCIAL;mjrome@mapfre.com;DAVID PORTILLO DIAZ;DAPORTI;ASESOR/A COMERCIAL;DAPORTI@mapfre.com;ANNA VINADE LOPEZ;AVINADE;ASESOR/A COMERCIAL;AVINADE@mapfre.com;MERCEDES GARCIA VAQUERO REQUENA;GMERCED;ASESOR/A DE CLIENTES;gmerced@mapfre.com
O5126;CORNELLA DE LLOBREGAT;5126;5126;;08;BARCELONA;02;CATALUÑA-BALEARES;08;BARCELONA;;OFICINAS TRADICIONALES;DIRECTA;;;PABLO PICASSO;42;;08940;08;BARCELONA;08940;CORNELLA DE LLOBREGAT;933770055;933770240;;933773990;cornella.catal@mapfre.com;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;96730;ROSA MARIA HIDALGO JAVIER;RMHIDAL;Director;rmhidal@mapfre.com;;;;Director2;;SARA MOLINA MULA;SARMOLI;ASESOR/A COMERCIAL;sarmoli@mapfre.com;JULIAN ORTIZ GOMEZ;JORTIZ3;ASESOR/A COMERCIAL;jortiz3@mapfre.com;CRISTINA GARCIA PASTOR;CRIGARC;ASESOR/A COMERCIAL;crigarc@mapfre.com;MARIA DEL CARMEN OROZCO ESTEBAN;MCOROZ;ASESOR/A DE CLIENTES;mcoroz@mapfre.com;MONTSERRAT OLAYA VIGARA;MOLAYAV;ASESOR/A DE CLIENTES;molayav@mapfre.com
O5141;ALCALA DE GUADAIRA;5141;5141;;41;SEVILLA;03;SUROESTE;41;SEVILLA;;OFICINAS TRADICIONALES;DIRECTA;;;MAIRENA;0039;;41500;41;SEVILLA;41500;ALCALA DE GUADAIRA;955698707;955699248;;955699245;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;439;JUAN MANUEL LOPEZ GONZALEZ;JMLOPE7;Director;jmlope7@mapfre.com;;;;Director2;;SARA VIME VELEZ;SVIMEVE;ASESOR/A COMERCIAL;svimeve@mapfre.com;FERNANDO PRIETO BARRANCA;FPRIET1;ASESOR/A COMERCIAL;fpriet12@mapfre.com;ANTONIO MARIA BARRAU FUENTES;BFANTON;ASESOR/A COMERCIAL;BFANTON@mapfre.com;JORGE GONZALEZ TERRIZA;JORGEGO;ASESOR/A DE CLIENTES;jorgego@mapfre.com;;;;
O5144;SAN JOSE DE LA RINCONADA;5144;5144;;41;SEVILLA;03;SUROESTE;41;SEVILLA;;OFICINAS TRADICIONALES;DIRECTA;;;SAN JOSE;0088;;41300;41;SEVILLA;41300;SAN JOSE DE LA RINCONADA;955790900;;;954791270;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;223;JOSE MANUEL REAL FERNANDEZ;JMREAL;Director;jmreal@mapfre.com;;;;Director2;;ANTONIO OLMO TORRES;AOLMOTO;ASESOR/A COMERCIAL;aolmoto@mapfre.com;FRANCISCO JOSE CABELLO BASTIDA;FCABELL;ASESOR/A COMERCIAL;fcabell@mapfre.com;PAULINO MURGA GARCIA;PMURGAG;ASESOR/A COMERCIAL;pmurgag@mapfre.com;NEMESIO ROMERO ESTEVEZ;NROMERO;ASESOR/A DE CLIENTES;nromero@mapfre.com;GUILLERMO JOSE RIVAS FERNANDEZ;GRIVASF;ASESOR/A DE CLIENTES;GRIVASF@mapfre.com
O5145;DOS HERMANAS - CALVO LEAL;5145;5145;;41;SEVILLA;03;SUROESTE;41;SEVILLA;;OFICINAS TRADICIONALES;DIRECTA;;;CALVO LEAL;0004;;41700;41;SEVILLA;41700;DOS HERMANAS;955675014;;;954722546;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;26005;MARCOS ANTONIO GARCIA BELLIDO;MAGARC6;Director;MAGARC6@mapfre.com;;;;Director2;;JORGE CARRASCO ZURITA;JORCARR;ASESOR/A COMERCIAL;jorcarr@mapfre.com;FRANCISCO FELIPE GONZALEZ PEREZ;FFGONZ;ASESOR/A COMERCIAL;FFGONZ@mapfre.com;DAVID MONTALVO RIVERO;MRDAVI1;ASESOR/A COMERCIAL;MRDAVI1@mapfre.com;JUAN ANTONIO MOLINA CABRERA;JUANAMO;ASESOR/A COMERCIAL;juanamo@mapfre.com;JUAN JESUS MUÑOZ GARCIA;JJMUNOZ;ASESOR/A COMERCIAL;jjmunoz@mapfre.com
O5186;SEVILLA - AVD.UTRERA MOLINA;5186;5186;;41;SEVILLA;03;SUROESTE;41;SEVILLA;;OFICINAS TRADICIONALES;DIRECTA;AVD;AVENIDA;JOSE M. JAVIERRE;S/N;;41007;41;SEVILLA;41007;SEVILLA;954515722;;;954675759;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;1845;NIEVES ROSA MARQUEZ;MROSAMA;Director;mrosama@mapfre.com;;;;Director2;;DANIEL RAMOS CABELLO;DRAMOSC;ASESOR/A COMERCIAL;dramosc@mapfre.com;EDUARDO VALERO FLORES;EVALERO;ASESOR/A COMERCIAL;evalero@mapfre.com;MARTA HERNANDEZ CASTILLA;HEMARTA;ASESOR/A COMERCIAL;hemarta@mapfre.com;FERNANDO BLAZQUEZ GIL;FBLAZQ;ASESOR/A COMERCIAL;fblazq@mapfre.com;MARIA AMPARO ESTEVE REIG;ESTEVEM;ASESOR/A DE CLIENTES;estevem@mapfre.com
O5304;ALCOY;5304;5304;;03;ALICANTE-MURCIA;05;ESTE;03;ALICANTE-MURCIA;;OFICINAS TRADICIONALES;DIRECTA;;;ALAMEDA;0067;;03800;03;ALICANTE/ALACANT;03800;ALCOY;965525311;965525399;;;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;20080;ROBERTO COLOM BOLUDA;RCOLOM;Director;rcolom@mapfre.com;;;;Director2;;FRANCISCO CANILLAS MACARIO;FCANIL;ASESOR/A COMERCIAL;fcanil2@mapfre.com;VICENTE SALVADOR GISBERT NADAL;SGISBER;ASESOR/A COMERCIAL;sgisber@mapfre.com;RAFAEL VICENTE FAUS URIS;RFAUSUR;ASESOR/A COMERCIAL;rfausur@mapfre.com;ANA CARCELEN SANCHEZ;CSANA99;ASESOR/A DE CLIENTES;csana99@mapfre.com;NATIVIDAD CORTELL TORMO;NCORTEL;ASESOR/A DE CLIENTES;ncortel@mapfre.com
O5328;MADRID - FERMIN CABALLERO;5328;5328;;28;MADRID - CENTRO;01;MADRID;28;MADRID - CENTRO;;OFICINAS TRADICIONALES;DIRECTA;;;FERMIN CABALLERO;0030;;28034;28;MADRID;28034;MADRID;917306200;;;917385784;;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;230403;MARIA ELENA MUÑOZ RODRIGUEZ;ELENAMU;Director;ELENAMU@mapfre.com;;;;Director2;;CARLOS ANTON MUÑOZ;ANTONM3;ASESOR/A COMERCIAL;antonm3@mapfre.com;ALVARO MUÑOZ COBALEDA;MCLVARO;ASESOR/A COMERCIAL;mclvaro@mapfre.com;ALFREDO ABOS RODRIGO;AABOSRO;ASESOR/A COMERCIAL;AABOSRO@mapfre.com;JESUS MARIA ARAUZO PORRERO;JARAUZO;ASESOR/A COMERCIAL;JARAUZO@mapfre.com;MANUEL MARTIN GONZALEZ;MANMARI;ASESOR/A DE CLIENTES;MANMARI@mapfre.com
O5517;MANRESA;5517;5517;;54;CATALUÑA NORTE;02;CATALUÑA-BALEARES;54;CATALUÑA NORTE;;OFICINAS TRADICIONALES;DIRECTA;;;PERE III;0052;;08240;08;BARCELONA;08240;MANRESA;938749170;;;938742453;manresa.catal@mapfre.com;09:00 14:00 16:00 19:00;08:00 14:00 16:00 19:00;N; ;08:00 15:00  ;08:00 14:30  ;N; ;S;15-JUN-2005;15-SEP-2005;;;160;PEDRO VICENTE SALAZAR AMADAS;PSALAZ;Director;psalaz@mapfre.com;;;;Director2;;ANA JIMENEZ QUIRANTE;AJIMENE;ASESOR/A COMERCIAL;ajimene@mapfre.com;AINHOA ROCA VILAS;ROCAVIL;ASESOR/A COMERCIAL;rocavil@mapfre.com;LOURDES CASALS VILASECA;LCASAL;ASESOR/A COMERCIAL;lcasal@mapfre.com;INMACULADA SEDANO GARCIA;SEDANOG;ASESOR/A DE CLIENTES;sedanog@mapfre.com;ROSER ROVIRA MOLINE;RROVIR;ASESOR/A DE CLIENTES;RROVIR@mapfre.com
